Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
200042,Ich habe es nur auf Deutsch gesagt!,GRÜNE,von Neuforn,GRÜNE,von Neuforn,3/4/2009,92211,"undes werden soll?  Peter Altmaier, Parl. Staatssekretär beim Bundesminister des Innern:  Einen europäischen Gendarmerieverbund gibt es derzeit nicht. Es gibt eine Reihe von Staaten, die sich als Einzelstaaten zur sogenannten EGF, European Gendarmerie Force, zusammengeschlossen haben. (Silke Stokar ",0
157654,So ist es!,CDU/CSU,Peter Bleser,CDU/CSU,Julia Klöckner,6/15/2005,72400,hen Bauern neben dem Fleisch aus Argentinien oder aus Frankreich liegt. In Frankreich sind BSE-Tests erst für alle Rinder über 30 Monate bei der Schlachtung vorgeschrieben. Dadurch kann es viel günstiger als das Fleisch aus Deutschland sein. Wir können uns das deutsche Fleisch sicherlich leisten;  (,2
5109,„Wei,SPD,<unknown>,GRÜNE,Dr. Klaus-Dieter Feige,10/17/1991,3212," nicht nur Bier getrunken, sondern man kümmert sich auch um die umweltunfreundlichen Flaschen. Wenn die bayerische Staatsregierung im Bundesrat so weitermacht, wird die CSU möglicherweise  eines Tages aus der Koalition fliegen.  Schönen Dank.  (Heiterkeit und Beifall bei der SPD und der  DIE LINKE —",0
3203,Das ist wohl richtig!,SPD,<unknown>,CDU/CSU,Dr. Theodor Waigel,9/3/1991,2172,"ung der nationalen Finanzierungsaufgaben darf nicht zu einem  Milliardenrausch verleiten. Im Gegenteil, auch wenn  es immer wieder um Milliarden geht: Wir müssen  gerade in diesen Tagen jede Mark zweimal umdrehen  und uns fragen, ob alles, was wir finanzieren, unbedingt nötig und vordringlich ist.  ",2
264875,Aha!,FDP,Dr. Rainer Stinner,DIE LINKE,Inge Höger,12/12/2012,118009," Erwägungen  stellt. Diese Tradition begann aber lange vor Frau  Merkel. Die zur Schau gestellte Entrüstung von Rot- Grün ist heuchlerisch. (Dr. Rainer Stinner [FDP]: Aha!) Es war die rot-grüne Regierung, die im Verhältnis zur  Kohl-Regierung die deutschen Rüstungsexporte mehr  als verdoppelt hat. (",0
272086,Nein! Nein!,CDU/CSU,Ingo Gädechens,SPD,Karin Evers-Meyer,4/25/2013,121027,", ohne dass der Operationskorridor auf Küstengewässer hätte ausgedehnt werden müssen. (Ingo Gädechens [CDU/CSU]: Aber noch  erfolgreicher mit!) Zweifel an der Sinnhaftigkeit eines erweiterten Mandats  für die Bundeswehr haben daher nicht zuletzt auch Fachleute aus den Reihen der Bundeswehr selbst. (",1
3365,Sehr gut!,CDU/CSU,Dr. Alfred Dregger,FDP,Graf Lambsdorff,9/4/1991,2195," richtiger  Wunsch!)  Ich habe angesichts der Auseinandersetzungen mit  Franz Josef Strauß in vielen Jahren, in denen gelegentlich auch mit harten Bandagen gekämpft wurde,  sicherlich keinen Nachholbedarf. Aber ich kämpfe mit  Lebendigen und nicht mit Toten.  (Beifall bei der FDP und der CDU/CSU —  ",2
327234,Träum weiter!,AfD,Thomas Seitz,GRÜNE,Claudia Roth,3/15/2018,147798,"ht Erdogan, und Erdogan ist nicht die Türkei. (Beifall beim GRÜNE, bei der FDP und der LINKEN sowie bei Abgeordneten der CDU/CSU) Das ist eine Politik, die all diejenigen unterstützt, die sich mehr denn je für eine demokratische, für eine rechtsstaatliche, für eine proeuropäische Türkei einsetzen. (",1
434514,"Sie wird behindert von der Politik, von Leuten wie Ihnen!",AfD,Dr. Bernd Baumann,SPD,Sebastian Fiedler,7/6/2023,194809,"s im Ergebnis bedeutet: Sie sprechen nicht für die deutsche Polizei in diesem Haus. (Beifall bei der SPD und dem GRÜNE sowie bei Abgeordneten der CDU/CSU und der FDP) Sie spalten nicht die Polizei in Deutschland. Sie steht für Vielfältigkeit, Demokratie, Rechtsstaatlichkeit, und sie ist weltoffen. (",0
344052,Das ist doch Quatsch!,DIE LINKE,Kathrin Vogler,CDU/CSU,Nikolas Löbel,2/1/2019,155343,"ngen müssen, sich an diesen INF-Vertrag zu halten. Damit sind wir beim nächsten Punkt, Ihrem Vorwurf, wir würden bzw. die Bundesregierung würde den Amerikanern blind Gefolgschaft leisten. Ich fordere Sie auf, erst einmal Ihre blinde Gefolgschaft gegenüber Wladimir Putin und Russland zu überdenken. (",1
149387,Warum sparen  Sie die Körperschaftsteuer aus?,CDU/CSU,Leo Dautzenberg,SPD,Bernd Scheelen,12/16/2004,69802,"Arbeitnehmer verlagert wird. Ich sage Ihnen ganz deutlich: So etwas machen wir nicht mit. (Beifall bei der SPD und dem GRÜNE – Klaus-Peter Flosbach [CDU/ CSU]: Das stimmt überhaupt nicht! – Leo Dautzenberg [CDU/CSU]: Wieder nicht gelesen!) – Doch, ich habe dieses wahnsinnige Konzept genau gelesen. (",0
77116,Aber nicht bei Ihnen!,SPD,Kurt Bodewig,CDU/CSU,Matthäus Strebl,1/27/2000,46506,"müssen,  statt sie zu blockieren. Diesen Vorwurf mache ich Ihnen.  (Beifall bei der CDU/CSU)  Mir ist es recht, wenn unabhängige Sozialverbände,  wie zum Beispiel der Caritasverband, regelmäßig Armutsberichte vorlegen. Auch die Vermögensverteilung  ist ein ständiges Thema der Veröffentlichungen.   (",0
1491,Dann lassen  Sie es sein!,CDU/CSU,Jochen Borchert,SPD,Ingrid Matthäus-Maier,6/5/1991,1150,"Regierung vielleicht doch  mit etwas mehr Ehrlichkeit bei den Bürgern versuchen.  (Beifall bei der SPD — Detlev von Larcher  [SPD]: Ihr fehlt der Mut!)  Da wir gerade bei Ehrlichkeit in der Finanzpolitik  sind, greife ich einen Punkt auf, zu dem ich eigentlich  heute nicht Stellung nehmen wollte.  (",0
86335,"So nicht, Herr Kollege!",SPD,Gernot Erler,CDU/CSU,Friedrich Merz,11/28/2000,50312,"m ersten Mal in den Mund genommen? Vor ein paar Wochen! – Michael Roth [Heringen] [SPD]: Sie haben den Kopf voll mit Blödsinn!) Ich will es noch einmal ganz ausdrücklich sagen, damit keine Missverständnisse entstehen: Wir sind bereit, mit Ihnen zusammen dafür zu sorgen, dass Nizza ein Erfolg wird. (",1
279611,Und das wollen Sie jetzt fortführen!,GRÜNE,Annalena Baerbock,CDU/CSU,Andreas G. Lämmel,3/20/2014,125109,"n, aber eben ohne deutsches Bergrecht.  (Eva Bulling-Schröter [DIE LINKE]: Was? Unsere Parteimitglieder? Auch in Bayern?)  Was ist geblieben? Was haben Sie hinterlassen? 120 000 Hektar durch Tagebau und Braunkohleveredelungsanlagen zerstörte Landschaft  (Harald Ebner [GRÜNE]: Ja, das ist schlimm! – ",0
342089,Schnell?,GRÜNE,<unknown>,SPD,Elisabeth Kaiser,12/13/2018,154443,"rägte Gesellschaft, durch Arztpraxen und psychologische Gutachten erweisen. Liebe Kolleginnen und Kollegen, ich möchte der Bundesregierung an dieser Stelle heute aber auch dafür danken, dass sie so schnell nach dem Bundesverfassungsgerichtsurteil einen Gesetzentwurf zur dritten Option vorgelegt hat.",0
28032,Das ist richtig! Das  ist bei uns gleichrangig!,SPD,Dr. Edith Niehuis,CDU/CSU,Dr. Reinhard Göhner,2/2/1994,17250,"SPD]: Nein, das ist nicht  wahr!)  wie schon bei der verfassungswidrigen Formulierung  des Beratungsziels im Gruppenantrag, gleichrangig  die Anerkennung des hohen Wertes des vorgeburtlichen Lebens auf der einen Seite und der Eigenverantwortung der Frau auf der anderen Seite nebeneinanderstellen.  (",0
257101,Aber Kinder brauchen Betreuung!,CDU/CSU,Dorothee Bär,SPD,Sönke Rix,6/28/2012,114790," durch den Straßenausbau auch die Autofahrerinnen und  Autofahrer. Was zahlen wir eigentlich denjenigen, die  kein Auto fahren? Was zahlen wir denjenigen, die keine  Bibliothek in Anspruch nehmen? (Beifall bei der SPD sowie bei Abgeordneten  der LINKEN und des GRÜNE – Widerspruch bei der CDU/CSU –  ",0
215596,Das ist das Prinzip Hoffnung!,GRÜNE,Britta Haßelmann,FDP,Otto Solms,4/21/2010,98354," wird bald eine neue Steuerschätzung geben –, die bis jetzt Grundlage aller Berechnungen ist, kommt zu dem Ergebnis, dass wir im Jahre 2010 ein Gesamtsteueraufkommen – Bund, Länder und Gemeinden zusammen – von 510,4 Milliarden Euro haben werden. Das wird bis 2013 auf 575 Milliarden Euro ansteigen. (",0
365042,"Haben Sie nicht richtig lesen können, oder wollen Sie nicht richtig lesen?",FDP,Reinhard Houben,CDU/CSU,Dr. Andreas Lenz,1/30/2020,164389,"r beschlossen wurde, richtig ausgestaltet. So geht Zukunft, so geht Innovation, und so werden Unternehmensgründungen auf den Markt gebracht, meine sehr geehrten Damen und Herren. (Beifall bei Abgeordneten der CDU/CSU) Jetzt seien wir mal ehrlich: Von der FDP kommt nichts außer Problembeschreibung. (",1
211397,Daran hat er in der Schweiz nicht gedacht!,SPD,Joachim Poß,SPD,Dieter Rossmann,2/25/2010,97129,"eser Schaumschläger  doch nicht!) Wenn Sie diese Stärke ausdrücken könnten, dann wäre das ein guter Beitrag dafür, die Solidarität und den Zusammenhalt in Deutschland zu sichern. Leider schaffen Sie es bisher nur, zu spalten. Das ist zu wenig. (Beifall bei der SPD sowie bei Abgeordneten des GRÜNE – ",0
312893,Was schlagen Sie denn vor?,DIE LINKE,Katja Kipping,CDU/CSU,Dr. Heribert Hirte,10/21/2016,140808,"en dargestellt. Ich habe mich gefragt: Warum nicht das Zehnfache? Sie haben wenigstens nicht gesagt, Manager sollten dasselbe wie die unterste Lohngruppe erhalten. Okay, dasselbe wollen Sie also nicht, aber warum nicht das Zweifache, das Dreifache oder das Vierfache? Alles das begründen Sie nicht. (",0
453358,"Auwei, auwei, auwei!",CDU/CSU,Christian Hirte,SPD,Carsten Träger,2/1/2024,200378,": Was heißt denn das? Er hat ausdrücklich auch die Außen- und Sicherheitspolitik erwähnt. Es sei mir gestattet, zu fragen: Was bedeutet es denn, wenn man grundsätzlich anderer Meinung in allen Punkten der Außen- und Sicherheitspolitik ist? Heißt das, Sie wollen die Ukraine nicht mehr unterstützen? (",1
275396,Das ist  Ahnungslosigkeit!,SPD,Iris Gleicke,SPD,Thomas Oppermann,6/26/2013,122797,eser Vorfälle (Beifall bei der SPD und dem GRÜNE sowie bei Abgeordneten der  LINKEN) immer noch völlig ahnungslos präsentieren und ganz offenkundig nicht das richtige Problembewusstsein für  diese Frage entwickelt haben. (Volker Beck [Köln] [GRÜNE]: Das ist sein Amtsverständnis: Ahnungslosigkeit! – ,0
348346,Genau!,CDU/CSU,Michael Grosse-Brömer,GRÜNE,Kai Gehring,4/5/2019,157424,"ei-Säulen-Modell; denn die staatliche Studienfinanzierung muss gerechter, verlässlicher und leistungsfähiger werden. (Beifall beim GRÜNE) Ministerin Karliczek, fangen Sie doch mal an zu kämpfen! Und Herr Minister Scholz – trotz der Klingbeil-­Oppositionsrede ist ja auch die SPD in der Regierung –, (",2
379339,"Ja, und was ist davon geflossen? Gar nichts!",FDP,Katja Suding,CDU/CSU,Tankred Schipanski,11/27/2020,172100,"teilvorlage; meine Kollegin Tiemann hat das schon gesagt. Ihre Behauptungen, der Bund und die Ministerin seien tatenlos, sind schlichtweg völlig falsch. Frau Völlers hat dargestellt, welche Mittel bereitstehen: DigitalPakt Schule – 5 Milliarden Euro; drei Zusatzvereinbarungen à 500 Millionen Euro. (",1
54718,"Doch, der Herr Kolbe! ",SPD,<unknown>,FDP,Detlef Kleinert,9/10/1997,35988,"ledigt sich unter Umständen dadurch, daß die  Parteien, ich sage einmal höflich: aus welchen Gründen auch immer kein Interesse mehr an der Sache  haben. Das ist natürlich nicht die Lösung, die wir für  unser Land anstreben sollten. Ich kenne hier auch  niemanden, der das ernsthaft vertreten würde.  ",0
14486,Wie denn? Wo und  wann?,SPD,Günther Heyenn,CDU/CSU,Heinz Rother,10/15/1992,8414," es weitere  Intelligenzler geben —, der mit mir gemeinsam aktiv  bei der Wende mitgearbeitet hat, sich also für Besseres  eingesetzt hat und nun zum Schluß weniger Rente  bekommt. Meinen Sie im E rnst, daß wir an solche  Menschen nicht denken, daß wir nicht versuchen,  diese Härtefälle zu lösen?  (",0
351013,Na ja!,GRÜNE,Kai Gehring,SPD,Dr. Karl Lauterbach,5/16/2019,158630,"mann [CDU/CSU]) Die Grünen fordern, dass wir die Leistungen dynamisieren sollen. Ich sage hier an dieser Stelle: Die Forderung ist absolut richtig. Aber ich weise darauf hin, dass wir in unserem Entschließungsantrag genau das vorsehen. Wir werden auswerten, wie das wird, was wir jetzt beschließen. (",0
334838,"Ob man sich die Erde untertan macht, ist auch so eine Sache!",SPD,Dr. Matthias Miersch,CDU/CSU,Rüdiger Kruse,9/11/2018,151197,". Wir haben über die Jahrhunderte ja ein bisschen mit den Zehn Geboten geübt, und mit den meisten klappt das auch ganz gut. Sie haben Eingang in die normale Gesetzgebung gefunden. Gut, die ersten zwei sind natürlich persönliche Geschmackssache. Man muss selber wissen, ob man sich denen unterwirft. (",0
174456,Sparen Sie sich Ihre Sprüche!,DIE LINKE,Oskar Lafontaine,CDU/CSU,Dr. Michael Fuchs,2/1/2007,79374," heute zweimal zuhören muss, ist schon eine echte Zumutung. Zweimal hier diesen Populismus zu erleben, das grenzt für mich schonfast an Körperverletzung. Was Sie uns hier zumuten, ist ziemlich unerhört.  (Beifall bei der CDU/CSU – Werner Dreibus [DIE LINKE]: Daran werden Sie sich gewöhnen müssen! – ",1
448918,Aber bitte kurz!,SPD,Jürgen Coße,fraktionslos,Robert Farle,12/14/2023,199238,"Sehr geehrte Frau Präsidentin! Vielen Dank für die Möglichkeit, kurz etwas dazu zu sagen. (",0
425440,Da hat er recht gehabt!,AfD,Stephan Brandner,SPD,Helge Lindh,4/20/2023,191863,"sch schreiben, natürlich Idioten. Ich könnte mir auch vorstellen, dass die Idiotie eher bei der AfD liegt und dass die Harvard-Absolvierenden recht gehabt haben. Das stört und ärgert mich übrigens auch an der Bemerkung von Herrn Linnemann, der von eklatanten Fehlern in der Flüchtlingskrise sprach. (",0
4208,"Herr Rind, es ist  aber noch nicht Weihnachten!",SPD,von Larcher,FDP,Hermann Rind,9/19/1991,2516,"r keine weitergehenden familienpolitischen Leistungen erbringen. Trotzdem sind 6,7 Milliarden DM Steuerentlastungen für  die Familien eine frohe Botschaft,  (Beifall bei der FDP und der CDU/CSU)  und das ohne Rücksicht darauf, ob das Bundesverfassungsgericht hier mitgewirkt hat oder nicht.  (Detlev ",0
42787,Nein!,FDP,Dr. Dieter Thomae,SPD,Gudrun Schaich-Walch,2/1/1996,27550,"ungen geben. Sie sind  allerdings verborgen worden hinter den Begriffen  Leistungsverantwortung, Beitragsverantwortung und  Eigenverantwortung.  (Antje-Marie Steen [SPD]: Freiheit!)  Sie tun hier so, als wären das die Schlüssel zur Sanierung des gesetzlichen Systems unserer Gesundheitsversorgung.  (",1
92796,Das lenkt doch ab!,FDP,Friedrich Nolting,CDU/CSU,Ulrich Adam,3/29/2001,52458,"rl. Staatssekretär beim Bundesminister für Wirtschaft und Technologie: Der Ministerpräsident des Landes Mecklenburg-Vorpommern hat einen so guten Draht zur Bundesregierung, dass ich Sie, Herr Adam, nicht als Briefträger verwenden möchte.  (Heiterkeit bei Abgeordneten der SPD und des GRÜNE – Günther ",0
287059,Horst Seehofer,GRÜNE,von Notz,SPD,Waltraud Wolff,11/7/2014,128563,"öbele [GRÜNE]: Er hat eine Medaille gekriegt!)  Der damalige Bundesminister zeichnete den Lkw-Fahrer sogar mit der „Goldenen Plakette“ des Verbraucherschutzministeriums aus – verdient, wie ich meine.  (Beifall bei der SPD, der LINKEN und dem GRÜNE sowie bei Abgeordneten der CDU/CSU – Dr. Konstantin ",0
88940,Die FDP ist nach allen Seiten offen!,SPD,Johannes Kahrs,SPD,Peter Zumkley,1/19/2001,51046," dringend erforderlich; denn jede Standortschließung macht deutlich – das kann man auch der aktuellen Debatte entnehmen –, dass mangelnde Konversionsplanung den Regionen großen Schaden zufügt.  Natürlich setzen wir uns auch – ebenso wie neuerdings die FDP – (Gernot Erler [SPD]: Ihr neuer Partner! – ",0
208561,Das stimmt doch  nicht! Das ist widerlegt worden!,FDP,Patrick Döring,GRÜNE,Winfried Hermann,12/17/2009,96332,"indestens 4 Milliarden bis 6 Milliarden Euro kosten wird. Wenn Sie alles zusammenrechnen, kommen Sie auf ein Projekt von mindestens 10 Milliarden Euro. Des Weiteren haben Sie gesagt, man könne durch das Projekt Schienenverkehr verlagern. Die Neubaustrecke kann aber nicht einmal Güterzüge aufnehmen.(",0
260771,Was ist da funktionierender Markt?,SPD,Dr. Carsten Sieling,CDU/CSU,Marco Wanderwitz,10/19/2012,116295,"ieten kann, und der Verbraucher das nicht wahrnimmt, dann stelle ich mir doch – wenn ich einen funktionierenden Preiswettbewerb habe; der ist offensichtlich  in Deutschland vorhanden – die Frage: Warum soll ich  dann als Gesetzgeber mit den von Ihnen vorgeschlagenen scharfen Eingriffen regulieren? (",0
115386,Jetzt ein Wort zu Rheinland,CDU/CSU,Reinhard Grindel,SPD,Sebastian Edathy,11/13/2002,59161,"dnis auf, die sich selber immer als Rechtsstaatspartei definiert hat und, wie ich glaube, in der Vergangenheit auch nicht ganz zu Unrecht. Lassen Sie es mich klar sagen, meine Damen und Herren: Das Streben nach Regierungsverantwortung kann man keiner Partei zum Vorwurf machen. (Lachen bei der FDP – ",0
438036,Und was kostet es?,CDU/CSU,Michael Donth,SPD,Christian Schreider,9/21/2023,195749,"r Kommission wird bereits umgesetzt. Wir beginnen mit der Linie, über die 20 Prozent des deutschen Fernverkehrs läuft und die dank Dominoeffekte für gut 80 Prozent der Verspätungen sorgt: die Riedbahn zwischen Frankfurt und Mannheim. Die Vorarbeiten für ihr Fitmachen laufen bereits auf Hochtouren. (",0
182133,Notwendig!,FDP,Michael Kauch,CDU/CSU,Michael Grosse-Brömer,10/11/2007,83364," Problem ganz zutreffend beschrieben. Er hat gesagt, dass das Strukturproblem der Demokratie in der Verherrlichung der Gegenwart und in der Vernachlässigung der Zukunft liegt. Insofern ist es gut, wenn wir darüber nachdenken, was zukünftige Generationen von der aktuellen Politik zu erwarten haben. (",0
153985,Da gibt es so was  nicht!,FDP,Markus Löning,SPD,Peter Dreßen,4/13/2005,71381,"ssungen in Großstädten, zum Beispiel in Düsseldorf, Stuttgart und München, und dass dort die Grenze überschritten worden ist. Ich komme aus dem ländlichen Raum. Deshalb lautet meine Frage: Wird im ländlichen Raum überhaupt nicht gemessen oder ist dort die Feinstaubentwicklung gravierend niedriger? (",0
197537,Vielleicht wollen  die anderen auch fleißig sein!,DIE LINKE,Elke Reinke,FDP,Heinz-Peter Haustein,12/4/2008,90788,"Menschen, die um sechs Uhr in der Bäckerei stehen, an die Krankenschwestern in den Krankenhäusern, an die Müllmänner, die den Müll wegräumen, an die vielen fleißigen Leute. Ich denke auch an die Handwerksbetriebe und an die Landwirte, denen – trotz Arbeit – immer mehr weggenommen wurde oder wird.  (",0
11930,Ich habe es  nachgelesen!,CDU/CSU,Julius Louven,SPD,Ottmar Schreiner,6/17/1992,6940,"ie haben doch  Frau Hildebrandt hier gehört!)  — Frau Hildebrandt hat sich bei ihrer Rede hier vor  einigen Wochen ausdrücklich beim Deutschen Bundestag und bei der ganzen westdeutschen Bevölkerung bedankt.  (Julius Louven [CDU/CSU]: Nein, das stimmt  nicht!)  — Dann lesen Sie das Protokoll nach.  (",0
181376,Sagen wir  doch!,CDU/CSU,Reinhard Grindel,FDP,Gisela Piltz,9/20/2007,83001,"Das, was Sie tun, ist nicht ehrlich und zugleich gefährlich, weil Onlinedurchsuchungen nicht das Allheilmittel gegen Terrorismus sind. (Reinhard Grindel [CDU/CSU]: Wer sagt das  denn?) Wir brauchen mehr. Über viele Dinge, zum Beispiel über die bessere Ausstattung der Polizei, bessere Kommunikation (",0
